128,1428
1320,1036
16431,1033
689,1429
601,1430
1221,1431
311,1432
320,1433
455,1434
2167,1435
475,1436
232,1437
99,1439
713,1441
4962,1443
1185,1444
636,1445
1521,1446
1308,1447
387,1448
757,1449
3684,1450
6555,1451
1107,1452
1104,1454
71,1456
3079,1457
500,2001
607,2002
1020,2003
180,2004
381,2005
258,2006
123,2007
293,2008
540,2009
175,2010
1151,2011
70,2012
395,2013
737,2014
73,2015
222,2016
318,2017
2542,2018
363,2019
456,2020
86,2021
406,2022
102,2023
51,2024
369,2025
218,2027
2605,2028
359,2029
263,2030
659,2031
254,2032
105,2033
119,2034
280,2035
77,2036
1404,2037
57,2038
171,2039
178,2040
807,2041
385,2042
67,2043
25,2044
560,2046
111,2047
133,2048
736,2049
327,2050
388,2051
136,2052
458,2054
89,2055
178,2056
1415,2057
851,2058
2707,2059
260,2060
248,2061
137,2062
379,2063
3815,2064
598,2065
200,2066
212,2067
96,2068
107,2069
448,2070
657,2071
188,2072
672,2073
598,2074
196,2075
156,2076
383,2077
164,2078
150,2079
342,2080
438,2081
111,2082
741,2083
258,2084
1022,2085
1027,2086
32,2087
90,2088
1146,2089
210,2090
101,2091
1295,2093
457,2094
5675,2095
199,2096
258,2097
375,2098
228,2099
138,2100
192,2101
189,2102
1331,2103
100,2104
199,2105
816,2106
105,2107
157,2108
480,2109
2239,2110
711,2111
558,2112
1573,2114
66,2117
127,2118
195,2115
146,2116
332,2119
195,2120
243,2121
54,2122
303,2123
653,2124
203,2125
456,2126
1504,2128
192,2127
19,2129
193,2130
1873,2131
197,2132
406,2133
867,2134
1162,2135
128,2136
155,2137
193,2138
442,2139
453,2140
1782,2141
247,2142
189,2143
145,2144
546,2145
89,2146
256,2148
65,2149
63,2150
115,2151
89,2152
765,2153
363,2154
170,2155
256,2156
839,2157
278,2158
287,2159
544,2160
285,2162
2597,2163
323,2164
1651,2165
354,2166
885,2167
15351,2168
83,2169
126,2170
88,2171
250,2172
11773,2173
824,2174
158,2175
205,2176
141,2177
106,2178
388,2179
715,2180
80,2181
121,2182
185,2183
354,2184
397,2185
1351,2186
1120,2187
148,2188
355,2189
524,2190
508,2191
371,2192
64,2193
188,2194
920,2195
314,2196
543,2197
230,2198
618,2199
113,2200
1295,2203
67,2204
239,2205
77,2206
215,2207
273,2208
697,2209
362,2210
290,2211
706,2212
340,2213
61,2214
834,2215
300,2216
203,2219
1002,2217
626,2218
435,2220
151,2221
31,2222
300,2223
349,2224
86,2225
1861,2226
127,2227
337,2228
69,2229
189,2230
937,2231
358,2232
145,2233
83,2234
116,2235
338,2236
1500,2237
1830,2238
1238,2239
238,2240
100,2241
646,2242
2912,2243
63,2244
1786,2245
612,2246
156,2248
101,2249
74,2250
27,2251
71,2252
358,2253
130,2254
148,2255
438,2201
126,2256
435,2257
370,2258
396,2259
652,2260
391,2261
214,2262
113,2263
819,2458
738,2264
99,2265
47,2266
290,2267
648,2268
155,2269
163,2270
131,2271
77,2272
214,2273
197,2274
321,2275
120,2276
341,2277
28,2278
555,2279
401,2280
258,2281
422,2282
285,2283
100,2284
861,2286
1013,2287
346,2288
414,2289
2760,2290
411,2291
1279,2292
555,2293
210,2294
856,2295
1203,2296
120,2297
1439,2298
558,2299
322,2302
667,2303
2847,2304
3032,2305
526,2306
2077,2307
480,2308
677,2309
252,2310
124,2311
1110,2312
456,2313
1678,2315
132,2316
220,2317
1388,2318
479,2319
241,2320
907,2321
385,2322
131,2323
280,2324
479,2326
164,2327
512,2328
423,2329
505,2330
113,2331
266,2332
163,2333
2952,2334
187,2335
991,2336
172,2337
257,2338
686,2339
5254,2340
271,2341
134,2342
81,2343
41,2345
667,2346
448,2347
57,2349
135,2350
112,2351
560,2352
302,2665
138,2783
294,2353
82,2354
966,2355
246,2356
72,2357
346,2358
1328,2359
4731,2361
241,2362
407,2363
257,2364
321,2366
132,2367
578,2368
242,2369
604,2370
1590,2371
358,2372
200,2373
163,2375
170,2376
139,2377
136,2378
220,2379
25,2380
8800,2381
1375,2382
1456,2383
55,2384
155,2385
232,2386
1028,2387
228,2388
652,2389
269,2390
206,2391
305,2392
143,2393
143,2395
65,2396
1254,2397
281,2398
607,2399
148,2400
195,2401
37,2402
263,2403
188,2404
538,2405
135,2406
191,2407
24710,2408
265,2409
245,2410
205,2411
100,2412
246,2413
202,2414
161,2415
868,2374
424,2416
108,2417
218,2418
269,2419
833,2420
104,2421
810,2422
421,2423
105,2424
173,2425
544,2426
140,2427
74,2428
121,2429
1292,2430
387,2431
188,2432
223,2433
77,2435
255,2438
139,2440
194,2441
91,2442
199,2443
119,2444
283,2445
119,2446
147,2447
121,2448
70,2449
371,2450
126,2451
238,2452
403,2453
408,2454
203,2455
302,2456
420,2457
167,2459
196,2460
377,2461
236,2462
87,2463
366,2464
499,2465
50,2467
132,2466
2252,2468
482,2469
437,2470
130,2471
415,2472
213,2473
397,2474
661,2476
964,2477
262,2478
309,2480
478,2481
53,2482
514,2483
522,2484
95,2485
107,2486
633,2487
154,2488
335,2489
129,2490
321,2491
224,2493
464,2492
127,2494
1041,2495
102,2496
1151,2497
830,2503
735,2520
74,2522
73,2523
698,2524
763,2498
43,2499
809,2500
89,2501
1328,2502
1632,2504
204,2505
194,2506
32,2507
150,2508
159,2509
150,2510
290,2511
273,2512
139,2513
709,2514
57,2515
66,2516
302,2517
304,2518
187,2519
1370,2521
579,2525
94,2526
455,2527
229,2528
181,2529
77,2530
120,2531
981,2532
114,2533
49,2534
114,2535
104,2536
196,2537
66,2538
700,2539
1233,2540
422,2541
87,2542
2075,2543
614,2544
187,2545
193,2546
67,2547
379,2548
844,2549
110,2550
116,2551
186,2552
244,2553
2138,2555
1041,2554
81,2556
128,2557
2584,2558
467,2559
247,2560
159,2561
218,2562
166,2563
500,2564
1109,2566
291,2567
158,2568
466,2569
180,2570
724,2571
501,2572
63,2573
1438,2574
1683,2575
332,2576
85,2577
85,2578
125,2579
819,2580
320,2581
76,2582
54,2583
124,2584
258,2585
141,2586
349,2587
71,2588
260,2589
170,2590
134,2591
190,2592
1042,2593
140,2594
129,2595
772,2596
660,2598
144,2784
267,2599
355,2600
197,2601
1728,2602
84,2604
182,2605
70,2606
79,2607
468,2608
21,2609
729,2610
128,2612
208,2616
608,2613
258,2614
348,2615
505,2617
697,2618
656,2619
352,2620
381,2621
53,2622
99,2623
281,2624
142,2625
326,2626
123,2627
215,2628
300,2629
415,2631
59,2632
60,2633
81,2634
148,2635
201,2636
296,2637
236,2638
346,2639
159,2640
112,2641
179,2642
773,2643
349,2644
197,2645
62,2647
1959,2648
305,2649
359,2650
105,2651
108,2652
502,2653
82,2654
123,2655
394,2656
247,2657
235,2658
507,2659
39,2660
252,2661
315,2662
224,2663
120,2664
1001,2666
215,2667
1050,2668
152,2670
287,2671
264,2672
445,2673
48,2674
1722,2676
242,2677
149,2679
2288,2680
273,2681
113,2682
113,2683
3365,2684
119,2685
381,2686
332,2687
50,2688
42,2689
53856,2691
221,2693
639,2694
80,2695
78,2696
133,2675
68,2678
81,2690
385,2697
101,2698
285,2699
716,2701
607,2702
1091,2703
248,2704
214,2705
563,2706
1181,2439
180,2707
212,2708
407,2709
756,2710
301,2711
146,2712
273,2713
352,2714
285,2716
49,2715
583,2717
124,2718
2034,2719
2034,2720
477,2721
28522,2722
100,2723
61,2724
140,2725
187,2726
230,2727
265,2728
89,2729
270,2730
169,2731
104,2732
277,2734
17,2735
166,2736
560,2737
13547,2738
333,2739
220,2740
542,2741
104,2742
161,2743
71,2744
124,2745
665,2746
85,2747
943,2748
221,2749
598,2750
144,2751
278,2752
329,2753
185,2754
586,2755
668,2756
531,2757
2008,2758
366,2759
145,2760
570,2053
204,2761
145,2762
215,2763
88,2764
256,2765
237,2766
911,2769
156,2772
539,2768
785,2770
323,2767
39,2773
116,2774
944,2775
552,2776
151,2777
99,2778
220,2779
1379,2780
457,2781
220,2782
1097,2785
128,2786
258,2787
464,2788
2579,2789
234,2790
251,2791
157,2792
121,2793
186,2794
1631,2795
83,2796
176,2797
1227,2798
421,2799
317,2800
270,2801
208,2802
146,2803
82,2817
185,2804
2464,2805
2722,2360
289,2806
651,2807
295,2808
71,2809
10676,2810
212,2812
260,2813
166,2814
432,2815
530,2816
1170,2818
116,2819
1693,2820
688,2821
392,2822
74,2823
373,2824
366,2826
318,2827
93,2828
42,2829
953,2830
378,2831
193,2832
497,2833
168,2834
290,2565
2908,3001
309,3002
983,3003
255,3004
337,3005
635,3006
357,3007
373,3008
134,3009
429,3010
409,3011
324,3012
3960,3013
135,3014
325,3015
143,3016
191,3017
692,3018
1638,3019
293,3020
226,3021
1010,3022
8638,3023
240,3024
1327,3025
765,3026
938,3027
372,3028
777,3029
849,3030
292,3031
245,3032
185,3033
502,3034
213,3035
2566,3036
259,3037
515,3038
388,3039
1119,3040
323,3041
529,3042
1180,3043
1497,3044
879,3045
1043,3046
409,3047
1307,3048
427,3049
183,3050
303,3051
1094,3052
1091,3053
235,3054
986,3055
376,3056
205,3057
237,3058
357,3059
1010,3060
396,3061
357,3062
1008,3063
180,3064
543,3065
336,3066
142,3067
106,3068
313,3069
134,3070
247,3071
493,3072
639,3073
658,3074
169,3075
235,3076
128,3077
233,3078
303,3079
687,3080
331,3081
6159,3082
584,3083
2036,3084
648,3085
338,3086
589,3087
325,3088
153,3089
302,3090
446,3091
627,3092
1176,3093
3301,3094
12685,3095
83,3096
361,3097
4432,3098
394,3099
1390,3100
8742,3101
3038,3102
1068,3103
1175,3104
346,3105
1322,3106
1271,3107
381,3108
778,3109
980,3110
1108,3111
662,3112
544,3113
288,3114
338,3115
194,3116
475,3117
5824,3118
412,3119
710,3120
659,3121
237,3122
218,3124
126,3125
879,3158
1169,3126
622,3127
2642,3128
316,3129
278,3130
544,3131
563,3132
513,3133
192,3134
402,3135
230,3136
268,3137
3141,3138
315,3139
1159,3140
147,3141
245,3142
99,3143
212,3144
738,3145
155,3146
167,3147
349,3148
440,3149
207,3150
161,3151
235,3152
284,3154
1879,3155
1692,3156
1004,3157
783,3159
407,3160
903,3161
204,3162
774,3163
272,3164
1383,3165
304,3166
284,3167
904,3168
328,3169
134,3170
255,3171
121,3172
1138,3173
909,3174
281,3175
543,3176
258,3177
299,3179
305,3178
672,3180
304,3181
264,3182
468,3183
505,3184
34938,3185
1524,3186
631,3187
215,3188
724,3189
19563,3190
287,3191
152,3192
184,3193
123,3194
2544,3195
222,3196
1455,3197
188,3198
1547,3200
308,3201
614,3202
387,3203
627,3204
439,3205
172,3206
511,3207
417,3208
149,3209
399,3210
2482,3211
1499,3212
250,3213
381,3214
558,3215
173,3216
758,3217
269,3218
213,3219
704,3220
727,3221
91,3222
454,3223
291,3224
453,3225
250,3226
373,3227
40,3228
619,3229
527,3230
189,3231
307,3232
401,3233
375,3234
976,3235
426,3237
3618,3236
536,3238
263,3239
545,3240
367,3241
568,3242
129,3244
123,3243
124,3245
596,3246
1076,3247
168,3248
163,3249
351,3250
378,3251
668,3252
398,3253
5182,3254
144,3255
219,3256
799,3257
1716,3258
341,3259
224,3260
2083,3262
186,3263
2560,3264
182,3261
676,3265
265,3266
678,3267
385,3268
86,3269
145,3270
812,3271
288,3272
500,3273
316,3274
1788,3275
100,3276
254,3277
194,3278
555,3279
184,3280
397,3281
364,3282
1095,3283
302,3284
177,3285
1137,3286
380,3287
390,3288
517,3289
1636,3290
409,3291
888,3292
274,3293
165,3294
76,3295
377,3296
1551,3297
3593,3298
237,3299
537,3300
1143,3301
39,3302
236,3303
2232,3304
599,3305
1929,3306
238,3307
152,3308
455,3309
24854,3310
313,3311
277,3312
275,3313
1319,3314
1305,3315
1073,3316
297,3317
480,3319
776,3320
12899,3321
1432,4001
544,4004
138,4005
811,4006
68,4007
1036,4008
15,4009
96,4012
599,4013
63,4016
98,4017
999,4018
2575,4019
132,4020
145,4021
424,4022
186,4023
128,4024
381,4025
140,4026
247,4027
123,4028
58,4030
562,4031
126,4032
1137,4034
290,4035
959,4036
74,4037
1497,4039
63,4040
296,4041
141,4042
1203,4045
686,4046
850,4047
5120,4049
28,4050
70,4051
497,4053
74,4054
185,4055
174,4057
271,4058
217,4059
490,4061
152,4062
1196,4063
641,4065
573,4066
52,4067
834,4068
134,4069
16333,4070
113,4072
392,4073
103,4074
373,4075
834,4076
170,4077
1380,4079
396,4081
490,4084
312,4086
56,4085
130,4087
5069,4088
206,4090
92,4091
104,4092
61,4093
2635,4094
44,4177
91,4095
1131,4096
394,4097
91,4099
133,4101
181,4102
380,4104
381,4106
4,4107
1967,4108
328,4109
1029,4110
1354,4111
22485,4112
457,4113
118,4115
3740,4116
123,4118
334,4161
646,4121
511,4122
1125,4123
420,4124
409,4126
326,4127
216,4128
59,4129
199,4130
142,4132
237,4133
557,4134
711,4135
319,4136
41,4137
278,4138
524,4139
128,4140
367,4141
53,4142
5891,4143
350,4144
1455,4145
247,4148
2824,4149
194,4150
506,4151
3890,4152
88,4154
180,4155
257,4156
707,4157
407,4158
86,4159
1679,4160
263,4162
544,4163
87,4164
1791,4166
293,4167
104,4169
72,4170
116,4171
742,4172
1007,4173
147,4174
1320,4178
101,4179
78,4180
50,4181
213,4182
143,4183
138,4184
99,4186
45,4187
867,4188
608,4189
113,4190
13,4191
1238,4192
179,4193
95,4194
611,4195
184,4199
91,4175
119,4176
3407,4197
635,4200
122,4201
129,4202
478,4203
165,4204
1371,4205
425,4206
104,4207
599,4208
7579,4209
90,4210
178,4211
133,4214
233,4216
735,4217
228,4218
243,4219
388,4220
326,4222
754,4033
96,4224
587,4226
285,4227
119,4120
87,4043
39,4228
265,4229
3188,4230
247,4231
265,4233
234,4234
60,4235
109,4236
127,4237
248,4240
192,4241
4259,4242
1643,4244
3152,4245
384,5001
411,5003
921,5004
2268,5006
361,5007
363,5008
102,5009
812,5010
704,5039
411,5011
612,5012
132,5013
220,5014
255,5016
2544,5017
333,5018
152,5019
145,5021
234,5022
11084,5023
214,5025
287,5026
193,5027
142,5028
856,5029
186,5031
136,5032
40,5033
105,5064
332,5038
30,5035
1193,5036
496,5037
3055,5040
125,5044
1097,5045
941,5139
6236,5046
130,5047
200,5048
56,5049
808,5050
30,5051
806,5052
434,5054
326,5055
333,5056
249,5057
213,5058
876,5059
173,5060
40559,5061
530,5053
163,5062
482,5063
2334,5065
8,5066
454,5068
3537,5070
334,5071
239,5072
351,5073
187,5074
427,5075
85,5076
299,5077
282,5078
1056,5079
174,5082
60,5080
54,5081
460,5084
456,5085
104,5086
520,5087
80,5089
214,5090
42,5091
756,5092
356,5093
16,5094
297,5095
670,5096
355,5097
556,5098
104,5099
731,5100
92,5102
788,5103
310,5104
298,5106
457,5107
152,5108
532,5109
296,5110
279,5111
83,5112
376,5113
253,5114
447,5115
204,5116
113,5117
647,5119
813,5122
1528,5123
173,5121
470,5124
468,5126
182,5127
677,5128
152,5129
160,5130
86,5131
2048,5132
1567,5133
318,5134
735,5136
280,5140
450,5142
145,5144
1063,5145
132,5146
361,5147
533,5148
356,5149
1130,5151
127,5152
346,5153
29,5155
160,5154
507,5156
214,5157
53,5135
112,5158
89,5159
87,5160
959,5161
1490,5162
145,5163
1066,5164
256,5165
1285,5166
90,5167
688,5168
35,5169
2246,5170
207,5171
313,5172
454,5173
1345,5118
628,5174
221,5024
1178,5101
267,5176
525,5177
584,5178
3199,5179
539,5180
300,5181
42,5182
1476,5183
204,5184
93,6001
60,6002
650,6003
72915,6004
172,6005
2230,6006
3224,6007
31,6008
107,6009
2896,6010
3731,6011
13576,6012
686,6013
951,6014
1246,6015
538,6016
252,6017
9746,6018
1651,6019
570,6020
737,6021
560,6022
2151,6023
219,6024
696,6162
1416,6025
1352,6026
51411,6027
416,6028
73965,6029
41471,6030
1306,6031
4529,6032
12489,6033
1635,6034
1116,6035
384,6036
294,6037
63,6040
3646,6038
932,6039
398,6041
662,6042
825,6043
7887,6044
75,6045
3453,6046
95,6047
7429,6048
115,6049
535,6050
97,6051
176,6052
144,6053
4660,6054
145,6055
141,6056
2537,6057
610,6058
2225,6059
1994,6060
101,6061
329,6062
72,6063
4134,6064
6816,6065
1594,6066
1547,6067
374,6068
48865,6069
579,6070
616,6071
178,6072
667,6073
1277,6074
4726,6075
46,6076
1288,6077
316,6078
21836,6079
105,6080
136,6081
102,6082
30231,6083
9911,6084
19489,6085
262,6086
48,6087
341032,6088
2255,6089
7992,6090
2373,6091
1462,6092
214,6093
780,6094
8173,6095
105,6096
332,6097
127,6098
1860,6099
233,6100
197,6101
91,6102
73,6107
1836,6103
12824,6104
6942,6105
579,6106
5387,6108
945,6109
120,6110
146,6111
3962,6112
5577,6114
90,6115
216,6116
1130,6117
3905,6118
113,6119
1513,6120
1533,6121
4157,6122
28511,6123
50,6124
152,6125
3059,6126
1427,6127
3324,6128
307,6129
3597,6130
1341,6113
49,6131
459,6132
70,6133
545,6134
197,6135
3818,6136
1213,6137
2179,6163
1350,6138
108,6139
3063,6140
345,6141
290,6142
667,6143
561,6144
132,6145
161,6146
4960,6147
4019,6148
9985,6149
3022,6150
871,6151
13257,6152
835,6153
459,6154
27072,6155
160,6156
18670,6157
769,6158
5064,6159
86,6160
15780,6161
379,7001
547,7002
169,7003
79,7004
1452,7005
159,7006
974,7007
1468,7008
1202,7009
16288,7010
377,7012
1257,7013
326,7014
527,7015
752,7017
43,7018
12253,7019
464,7020
1207,7022
377,7023
663,7024
208,7025
255,7026
1833,7027
507,7028
247,7029
209,7030
551,7165
758,7031
169,7032
215,7033
246,7034
620,7035
437,7036
144,7037
49,7038
264,7040
2345,7041
7167,7042
249,7039
269,7044
480,7045
81,7047
323,7048
50,7049
915,7050
583,7051
621,7052
510,7053
255,7054
2954,7055
922,7056
1033,7058
242,7059
253,7060
401,7061
143,7062
399,7063
2914,7064
234,7065
3020,7066
305,7067
574,7068
658,7069
2274,7070
789,7071
1652,7072
519,7073
148,7074
154,7075
3014,7076
250,7077
3123,7078
1137,7079
294,7080
59,7081
206,7082
433,7083
1030,7084
610,7085
911,7086
421,7087
98,7088
1673,7089
1229,7090
330,7091
47,7092
275,7093
175,7094
457,7095
368,7096
694,7097
84,7098
637,7099
486,7100
899,7101
10760,7102
90,7104
101,7105
138,7106
1253,7107
124,7108
299,7109
1737,7110
172,7111
304,7113
250,7112
203,7114
674,7115
1375,7116
2174,7117
141,7118
270,7119
62,7120
196,7121
1632,7122
169,7123
38,7124
1161,7126
1112,7127
382,7128
2338,7129
202,7130
452,7131
1598,7132
241,7133
1007,7134
105,7136
45,7137
2180,7138
107,7139
782,7140
230,7141
321,7142
768,7143
43,7144
1163,7145
604,7146
243,7147
145,7148
287,7149
564,7150
261,7151
1180,7152
263,7153
122,7154
1203,7155
922,7156
1335,7157
97,7158
685,7159
62,7160
739,7161
571,7162
81,7163
255,7166
992,7167
588,7168
390,7169
241,7170
536,7171
2219,7172
49,7173
487,7174
80,7175
144,7176
851,7177
571,7178
132,7179
2872,7181
1185,7182
471,7183
507,7184
696,7185
8363,7186
135,7187
1657,7188
306,7189
214,7190
2299,7191
251,7192
274,7193
452,7194
60,7195
253,7196
2762,7197
1106,7198
1219,7199
56,7200
2268,7201
167,7202
117,7203
2347,7204
1087,7207
1406,7205
85,7206
124,7208
53,7209
525,7210
463,7211
211,7212
151,7213
202,7214
502,7216
197,7215
828,7217
350,7218
314,7219
105,7220
249,7221
206,7222
139,7223
211,7224
1141,7225
87,7226
1382,7227
861,7228
943,7229
402,7230
2740,7231
414,7232
215,7233
293,7234
1169,7236
777,7237
326,7238
107,7239
2367,7240
711,7241
115,7242
300,7243
257,7244
2491,7245
814,7247
256,7248
98,7249
478,7250
173,7251
315,7103
182,7253
872,7254
1487,7255
112,7257
225,7258
1683,7259
935,7260
1577,7261
174,7262
106,7263
2381,7264
1403,7265
259,7267
964,7268
1102,7269
429,7270
306,7272
221,7273
215,7274
106,7275
270,7276
152,7277
374,7278
1885,7279
956,7280
7622,7281
421,7282
60,7283
157,7284
109,7285
536,7286
292,7287
1240,7288
1711,7289
273,7290
863,7291
1231,7292
891,7293
531,7294
1108,7295
1688,7296
509,7297
120,7299
761,7298
459,7300
952,7301
836,7302
240,7303
215,7235
110,7266
690,7304
365,7305
230,7306
444,7307
2213,7308
1525,7309
899,7310
145,7311
544,7312
1141,7313
375,7314
370,7315
2269,7316
1082,7317
196,7318
8796,7319
234,7321
1209,7322
1706,7323
10598,7324
2035,7325
115,7326
411,7327
562,7328
426,7329
920,7011
2397,7330
3547,7331
447,7332
934,7333
2663,7334
207,7335
229,7336
2634,7337
1958,7338
1962,7339
1520,7340
2973,7341
1177,7342
1394,7343
453,7344
945,7345
3710,7346
615,7347
1086,7348
4918,7349
456,8001
1629,8003
228,8004
154,8005
244,8006
724,8008
134,8010
214,8011
391,8013
139,8014
100,8015
205,8016
117,8017
71,8018
156,8021
322,8022
66,8023
1097,8024
1127,8025
312,8026
99,8027
946,8028
88,8029
59,8030
46,8031
217,8032
90,8033
341,8034
64,8035
116,8036
878,8037
323,8038
466,8039
891,8040
207,8041
1025,8116
1623,8043
157,8044
278,8045
159,8046
127,8049
104,8047
418,8048
90,8052
2411,8053
429,8055
46,8056
276,8057
222,8058
32,8059
286,8060
38,8061
126,8062
139,8063
307,8064
47,8065
68,8066
1155,8067
147,8069
356,8070
138,8071
5032,8081
100,8073
55,8074
137,8075
957,8076
51,8077
854,8078
125,8080
79,8082
361,8083
259,8084
221,8085
94,8086
148,8087
133,8088
359,8089
2880,8090
190,8092
57,8094
183,8095
689,8096
447,8097
122,8099
57,8098
72,8100
173,8101
96,8102
223,8103
56,8104
46391,8105
75,8106
1338,8107
141,8109
788,8111
162,8110
492,8113
561,8115
164,8117
442,8119
45,8120
139,8121
745,8122
73,8123
347,8124
393,8125
66,8128
218,8126
82,8130
63,8131
191,8132
503,8133
78,8134
149,8135
348,8136
451,8137
253,8138
1041,8139
1101,8140
181,8141
2029,8142
73,8143
101,8144
2188,8145
99,8146
84,8147
279,8148
139,8149
173,8150
315,8151
349,8153
77,8154
102,8155
511,8156
296,8158
112,8159
189,8160
40,8161
350,8162
254,8163
333,8164
57,8165
267,8166
79,8167
173,8168
113,8169
209,8170
96,8171
187,8172
1722,8173
2335,8174
221,8175
53,8176
187,8178
603,8179
1678,8180
56,8182
1041,8183
82,8184
3379,8185
48,8186
311,8187
1036,8188
159,8189
6610,8190
1047,8191
87,8192
272,8193
865,8194
324,8195
101,8196
61,8019
38,8197
526,8198
798,8199
185,8200
100,8201
522,8202
291,8203
86,8204
76,8205
372,8206
235,8207
137,8208
474,8209
112,8210
724,8211
505,8212
487,8214
41,8215
306,8216
90,8217
1464,8218
112,8219
331,8220
1866,8222
121,8223
202,8225
183,8226
181,8228
130,8229
382,8230
408,8232
47,8233
102,8234
379,8235
291,8236
666,8237
101,8238
1226,8239
173,8240
439,8242
167,8243
72,8244
76,8246
131,8247
32,8245
692,8248
243,8249
189,8250
76,8251
124,8252
605,8254
237,8255
87,8256
157,8257
72,8259
636,8260
580,8262
1129,8263
512,8264
68,8268
79,8269
100,8271
59,8272
67,8273
101,8274
202,8275
756,8276
135,8277
83,8278
57,8279
74,8280
468,8281
1037,8282
126,8283
890,8284
111,8286
135,8287
92,8288
610,8289
232,8291
145,8293
138,8294
178,8295
16,8300
59,8306
85,8308
57,8309
117,8296
298,8297
1580,8298
67,8301
2283,8302
379,8303
81,8304
248,8305
82,8307
69,8310
2266,8311
185,8312
139,8313
790,8314
72,8315
1013,8316
118,8317
358,8318
163,8321
566,8320
375,8322
161,8323
334,8319
115,8324
27,8325
131,8326
2246,8327
5760,8328
493,8329
751,8330
675,8331
44,8332
236,8333
40,8334
82,8335
231,8336
188,8338
308,8339
62,8020
179,8340
842,8341
253,8342
1148,8343
133,8344
1345,8346
225,8347
113,8348
587,8349
228,8350
83,8351
202,8352
